candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B2C00635	REG054	M4B2P00635	Тайм-менеджмент для менеджера WILDBERRIES. Как все успеть и ничего не забыть?	https://wbstat.pro/blog/taym-menedzhment-dlya-menedzhera-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:17:15+00:00	PUBLIC_PAGE_TOPIC	тайм менеджмент для менеджера wildberries как все успеть и ничего не забыть	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00636	REG054	M4B2P00636	Тайм менеджмент – повышаем свою эффективность	https://wbstat.pro/blog/taym-menedzhment-povyshayem-svoyu-effektivnost/ :: title/H1/headings/public body captured 2026-09-22T04:17:53+00:00	PUBLIC_PAGE_TOPIC	тайм менеджмент повышаем свою эффективность	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00637	REG054	M4B2P00637	Техника №1 – Высокие заказы на WildBerries - работайте с популярными товарами	https://wbstat.pro/blog/tehnika-1-visokie-zakazi-na-wildberries--rabotaite-s-popylyarnimi-tovarami/ :: title/H1/headings/public body captured 2026-09-22T04:15:29+00:00	PUBLIC_PAGE_TOPIC	техника 1 высокие заказы на wildberries работайте с популярными товарами	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00638	REG054	M4B2P00638	Техника №2 – Как поднять выкуп на WildBerries?	https://wbstat.pro/blog/tehnika-2-kak-podnyat-vikyp-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:15:29+00:00	PUBLIC_PAGE_TOPIC	техника 2 как поднять выкуп на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00639	REG054	M4B2P00639	Техника №3 – Логистика на Wildberies - как правильно распределять товары на склады Wildberies	https://wbstat.pro/blog/tehnika-3-logistika-na-wildberies--kak-pravilno-raspredelyat-tovari-na-skladi-wildberies/ :: title/H1/headings/public body captured 2026-09-22T04:15:29+00:00	PUBLIC_PAGE_TOPIC	техника 3 логистика на wildberies как правильно распределять товары на склады wildberies	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00640	REG054	M4B2P00640	Техника №4 – Как поднять оборачиваемость на WildBerries	https://wbstat.pro/blog/tehnika-4-kak-podnyat-oborachivaemost-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:15:30+00:00	PUBLIC_PAGE_TOPIC	техника 4 как поднять оборачиваемость на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00641	REG054	M4B2P00641	Техника №5 – ABC-анализ и формирование ассортиментной матрицы на WildBerries	https://wbstat.pro/blog/tehnika-5-abc-analiz-i-formirovanie-assortimentnoi-matrici-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:15:30+00:00	PUBLIC_PAGE_TOPIC	техника 5 abc анализ и формирование ассортиментной матрицы на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00642	REG054	M4B2P00642	Техника №6 – Как продвигать и рекламировать свой товар на Wildberries - вся правда о рекламе	https://wbstat.pro/blog/tehnika-6-kak-prodvigat-i-reklamirovat-svoi-tovar-na-wildberries--vsya-pravda-o-reklame/ :: title/H1/headings/public body captured 2026-09-22T04:15:30+00:00	PUBLIC_PAGE_TOPIC	техника 6 как продвигать и рекламировать свой товар на wildberries вся правда о рекламе	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00643	REG054	M4B2P00643	Техника №7 – Стоит ли вести трафик на WildBerries и как продвигать свой аккаунт на этом маркетплейсе	https://wbstat.pro/blog/tehnika-7-stoit-li-vesti-trafik-na-wildberries-i-kak-prodvigat-svoi-akkaynt-na-etom-marketpleise/ :: title/H1/headings/public body captured 2026-09-22T04:15:30+00:00	PUBLIC_PAGE_TOPIC	техника 7 стоит ли вести трафик на wildberries и как продвигать свой аккаунт на этом маркетплейсе	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00644	REG054	M4B2P00644	Техника №8 – бесплатная реклама на WildBerries - продвижение внутри разделов и в результатах поиска на WildBerries (SEO на маркетплейсах)	https://wbstat.pro/blog/tehnika-8-besplatnaya-reklama-na-wildberries--prodvijenie-vnytri-razdelov-i-v-rezyltatah-poiska-na-wildberries-seo-na-marketpleisah/ :: title/H1/headings/public body captured 2026-09-22T04:15:30+00:00	PUBLIC_PAGE_TOPIC	техника 8 бесплатная реклама на wildberries продвижение внутри разделов и в результатах поиска на wildberries seo на маркетплейсах	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00645	REG054	M4B2P00645	Тенденции в продающем медиаконтенте	https://wbstat.pro/blog/tendentsii-v-prodayuschem-mediakontente/ :: title/H1/headings/public body captured 2026-09-22T04:17:42+00:00	PUBLIC_PAGE_TOPIC	тенденции в продающем медиаконтенте	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00646	REG054	M4B2P00646	Типичные ошибки первой поставки на WILDBERRIES	https://wbstat.pro/blog/tipichnie-oshibki-pervoi-postavki-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:16:31+00:00	PUBLIC_PAGE_TOPIC	типичные ошибки первой поставки на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00647	REG054	M4B2P00647	Только лучшее, только авторская версия тренинга «Реальный WildBerries»	https://wbstat.pro/blog/tolko-lychshee-tolko-avtorskaya-versiya-treninga-realnii-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:16:00+00:00	PUBLIC_PAGE_TOPIC	только лучшее только авторская версия тренинга реальный wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00648	REG054	M4B2P00648	ТОП 10 ошибок при отгрузке товаров на WildBerries	https://wbstat.pro/blog/top-10-oshibok-pri-otgryzke-tovarov-na-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:16:00+00:00	PUBLIC_PAGE_TOPIC	топ 10 ошибок при отгрузке товаров на wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00649	REG054	M4B2P00649	Трансляция конкурентных преимуществ для Wildberries: советы по увеличению продаж	https://wbstat.pro/blog/totalnaya-translyatsiya-klyuchevykh-preimuschestv/ :: title/H1/headings/public body captured 2026-09-22T04:17:34+00:00	PUBLIC_PAGE_TOPIC	трансляция конкурентных преимуществ для wildberries советы по увеличению продаж	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00650	REG054	M4B2P00650	Товар на миллион - как это	https://wbstat.pro/blog/tovar-na-million--kak-eto/ :: title/H1/headings/public body captured 2026-09-22T04:15:42+00:00	PUBLIC_PAGE_TOPIC	товар на миллион как это	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00651	REG054	M4B2P00651	Товар не проходит из-за маркировки на Wildberries: где искать ошибку в кодах, карточке и УПД	https://wbstat.pro/blog/tovar-ne-prohodit-iz-za-markirovki-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:18:34+00:00	PUBLIC_PAGE_TOPIC	товар не проходит из за маркировки на wildberries где искать ошибку в кодах карточке и упд	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	NEW_CANDIDATE	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00652	REG054	M4B2P00652	Тёмная сторона WILDBERRIES: секреты Ваших конкурентов	https://wbstat.pro/blog/tyomnaya-storona-wildberries-sekreti-vashih-konkyrentov/ :: title/H1/headings/public body captured 2026-09-22T04:16:39+00:00	PUBLIC_PAGE_TOPIC	тёмная сторона wildberries секреты ваших конкурентов	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
M4B2C00653	REG054	M4B2P00653	Участие в акциях Wildberries	https://wbstat.pro/blog/uchastiye-v-aktsiyakh-wildberries/ :: title/H1/headings/public body captured 2026-09-22T04:17:52+00:00	PUBLIC_PAGE_TOPIC	участие в акциях wildberries	DIRECT_OR_ADJACENT_USE_CASE_OVERLAP	POSSIBLE_VARIANT	true	Observed public competitor/editorial/native topic only; requires M6 demand validation and later governance before any cluster/page decision.
