occurrence_id	authority_query_id	query_text	query_family	rank	rank_bucket	raw_url	normalized_url	host	registrable_domain	title	snippet_or_description	target_relevance	page_type	content_format	market_surface	entity_collision	classification_basis	classification_confidence	source_export_path	source_analysis_path	source_revision_or_hash	authority_status	notes
R08-02	R08	аналитика рекламы маркетплейсов	F6	2	TOP3	https://tablichki.tech/adv_analytics	https://tablichki.tech/adv_analytics	tablichki.tech	tablichki.tech	Аналитика внутренней рекламы маркетплейсов	Полная аналитика внутренней рекламы и воронки маркетплейсов. Увеличивайте долю бесплатного органического трафика за счет рекламы. … Единая панель управления рекламой. Все рекламные кампании - поиск, полки. Все метрики рекламы и органики в одной таблице - расходы, клики, заказы, прибыль.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-03	R08	аналитика рекламы маркетплейсов	F6	3	TOP3	https://mpboost.pro/analytics/	https://mpboost.pro/analytics	mpboost.pro	mpboost.pro	MPBoost — сервис для анализа и управления репутацией на...	Аналитика. Реклама на маркетплейсах. Управление репутацией. Фулфилмент. … Аналитика и продвижение на маркетплейсах. Управляйте продажами и репутацией с помощью сервисов аналитики и продвижения MPBoost. Зарегистрируйтесь, чтобы получить привественные бонусы и начать продвигать товары в ТОП.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	SERVICE_OR_AGENCY	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-04	R08	аналитика рекламы маркетплейсов	F6	4	TOP10_REST	https://yoolip.ai/	https://yoolip.ai/	yoolip.ai	yoolip.ai	Yoolip AI — аналитика продаж и рекламы на Ozon	Аналитика и реклама, юнит-экономика, финансы и остатки — для продавцов обеих площадок. Видно не выручку, а сколько вы заработали после комиссий, логистики и рекламы. … Менеджер маркетплейсов. Ведёте магазины клиентов? Настройте свои пресеты, каждое утро открывайте дашборд — и всё под контролем.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-05	R08	аналитика рекламы маркетплейсов	F6	5	TOP10_REST	https://mpstats.io/instruments/analytics	https://mpstats.io/instruments/analytics	mpstats.io	mpstats.io	Сервис аналитики маркетплейсов — анализ продаж... | MPSTATS	Сервис аналитики маркетплейсов c анализом продаж, конкурентов, поиском товарных ниш на маркетплейсах. … Аналитика маркетплейсов для начинающих и действующих продавцов. Считаем выкупы без потерь данных.	PARTIAL_OR_ADJACENT	SEARCH_OR_NICHE_ANALYTICS_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	MEDIUM	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-06	R08	аналитика рекламы маркетплейсов	F6	6	TOP10_REST	https://mpstats.io/	https://mpstats.io/	mpstats.io	mpstats.io	MPSTATS — платформа для продавцов на маркетплейсах	Платформа для роста продаж на маркетплейсах. Помогаем продавцам и брендам принимать решения на основе данных. … Какие задачи помогает решать MPSTATS. Собрали в одной платформе решения для аналитики, управления товарами, рекламы и ежедневной работы с продажами.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-07	R08	аналитика рекламы маркетплейсов	F6	7	TOP10_REST	https://mpstats.io/chrome-plugin	https://mpstats.io/chrome-plugin	mpstats.io	mpstats.io	Расширение MPSTATS – плагин аналитики маркетплейсов...	Скачать плагин MPSTATS – бесплатное расширение для аналитики маркетплейсов Wildberries и Ozon. Установить виджет аналитики продаж и цен для браузеров Google Chrome, Opera, Яндекс.	PARTIAL_OR_ADJACENT	ANALYTICS_OR_REPORTING_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	MEDIUM	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-08	R08	аналитика рекламы маркетплейсов	F6	8	TOP10_REST	https://mpstats.io/instruments/ads-analytics	https://mpstats.io/instruments/ads-analytics	mpstats.io	mpstats.io	Управление внешней рекламой для маркетплейсов от MPSTATS...	Сервис MPSTATS для управления внешней рекламой на Wildberries, Ozon и Яндекс Маркет. Запуск таргетированной рекламы, привлечение внешнего трафика на карточку товара с РСЯ, Яндекс Директ, Вконтакте. … Анализируйте рекламу на данных рынка. 22 млн. рекламных постов отслеживаем в Telegram, YouTube, VK и Wibes.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	WRONG_MARKETPLACE_OR_PLATFORM
R08-09	R08	аналитика рекламы маркетплейсов	F6	9	TOP10_REST	https://partner.market.yandex.ru/chtojournal/effektivnost-reklamy-na-marketpleyse/	https://partner.market.yandex.ru/chtojournal/effektivnost-reklamy-na-marketpleyse	partner.market.yandex.ru	yandex.ru	Как оценить эффективность рекламы на маркетплейсах...	Рекламные кампании на маркетплейсах: как анализировать, чтобы продавать больше. Аналитика помогает понять, насколько эффективна реклама и окупились ли вложенные средства. Разберёмся, с помощью каких метрик можно оценить результаты рекламных кампаний на маркетплейсе, и узнаем...	TARGET_RELEVANT	DIRECTORY_STORE_OR_LISTING_PAGE	DIRECTORY_OR_LISTING	AGGREGATOR_OR_DIRECTORY	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-10	R08	аналитика рекламы маркетплейсов	F6	10	TOP10_REST	https://jvo.ru/	https://jvo.ru/	jvo.ru	jvo.ru	Дживио — Комплексная платформа для управления товарным...	Сервис аналитики продаж и анализа товаров на маркетплейсах → JVO (Дживио) — Комплексная платформа для управления товарным бизнесом на маркетплейсах → Управляйте всеми маркетплейсами в одном окне → Оставляйте заявку на сайте!	PARTIAL_OR_ADJACENT	ANALYTICS_OR_REPORTING_PRODUCT_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against R08/F6; no page browsing.	MEDIUM	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	AUTOBIDDER_OR_MUTATION
R08-11	R08	аналитика рекламы маркетплейсов	F6	11	RANK_11_20	https://www.klerk.ru/blogs/gdekurs/620880/	https://www.klerk.ru/blogs/gdekurs/620880	www.klerk.ru	klerk.ru	25 сервисов аналитики для маркетплейсов	Сервисы аналитики продаж на маркетплейсах делают ведение бизнеса проще и помогают увеличивать прибыль. Сервисы используют искусственный интеллект, чтобы управлять рекламой, создавать продающие карточки товаров, искать блогеров для сотрудничества. Это позволяет экономить на персонале и гарантирует высокое качество работы.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	EDITORIAL_OR_PUBLISHER	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
R08-12	R08	аналитика рекламы маркетплейсов	F6	12	RANK_11_20	https://sellmonitor.com/	https://sellmonitor.com/	sellmonitor.com	sellmonitor.com	Sellmonitor — аналитика маркетплейсов для профессионалов...	Сервис аналитики и продвижения товаров на Wildberries, Ozon и Яндекс Маркет. Подними свои продажи на маркетплейсах. Sellmonitor поможет найти нишу, оптимизировать поставки, проанализировать стратегию конкурентов, повысить позиции своих товаров в выдаче и многое другое.	TARGET_RELEVANT	ADVERTISING_TOOL_OR_SERVICE_PAGE	PRODUCT_OR_SERVICE_LANDING	THIRD_PARTY_PRODUCT_VENDOR	PRESENT	Observed title/snippet and URL classified against R08/F6; no page browsing.	HIGH	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	HUMAN_ROLE_OR_TRAINING;WRONG_MARKETPLACE_OR_PLATFORM
R08-13	R08	аналитика рекламы маркетплейсов	F6	13	RANK_11_20	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	https://finance.ozon.ru/business/rko/marketpleysy/analitika-prodazh	finance.ozon.ru	ozon.ru	Аналитика Ozon и Wildberries – бесплатный сервис аналитики для...	Аналитика селлера для маркетплейсов Ozon и Wildberries — бесплатный сервис с полной статистикой продаж. Отслеживайте ключевые метрики, товарную аналитику, динамику показателей, процент выкупа товаров и маржинальность для роста прибыли и оптимизации бизнеса.	PARTIAL_OR_ADJACENT	NATIVE_MARKETPLACE_HELP_OR_SELLER_PAGE	ARTICLE_OR_GUIDE	NATIVE_MARKETPLACE	NONE	Observed title/snippet and URL classified against R08/F6; no page browsing.	MEDIUM	docs/seo/serp/raw/R08_06_EXPORT_MANIFEST_2026-09-17.md	docs/seo/serp/analysis/R08_06_EXPORT_ANALYSIS_2026-09-17.md	revision=5;sha256=b90dd63cd9b492e09e6e4dbdd5d8cf6b9b877d4ea16678637822445cacb0fba2	ACCEPTED_R3	
