case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs	m10d_case_outcome	cluster_effect_class	causal_rationale	m11_constraint	evidence_refs
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_7b0e9f96b0e08782	M8SID_a5452022da8e1c54	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_da6523d871a37aca connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_7b0e9f96b0e08782; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Аналитика Wildberries: отчёты, метрики и дашборды продавца, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_da6523d871a37aca | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_7b0e9f96b0e08782 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent Аналитика Wildberries: отчёты, метрики и дашборды продавца: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for Аналитика Wildberries: отчёты, метрики и дашборды продавца. Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_7b0e9f96b0e08782
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_9d782abd2186f6e2	M8SID_50e949b2f6a4c494	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_dc666f06608e5555 connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_9d782abd2186f6e2; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	60	Adjacent unresolved M10A boundary for Работа c маркетплейсом: отчеты и аналитика, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_dc666f06608e5555 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d782abd2186f6e2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent Работа c маркетплейсом: отчеты и аналитика: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for Работа c маркетплейсом: отчеты и аналитика. Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d782abd2186f6e2
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_261f95ceaf310c3a	M8SID_544e197891683f4c	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_e0028d43ca632373 connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_261f95ceaf310c3a; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	57	Adjacent unresolved M10A boundary for Аналитика продавца Wildberries: как читать отчёты и находить точки роста, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e0028d43ca632373 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_261f95ceaf310c3a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent Аналитика продавца Wildberries: как читать отчёты и находить точки роста: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for Аналитика продавца Wildberries: как читать отчёты и находить точки роста. Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_261f95ceaf310c3a
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_c01618f4f985c5a6	M8SID_c9ca51837b06e207	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_e9a1cd73dc1119f3 connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_c01618f4f985c5a6; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	21	Adjacent unresolved M10A boundary for Отчёт «Поисковые запросы на WB», without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e9a1cd73dc1119f3 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c01618f4f985c5a6 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent Отчёт «Поисковые запросы на WB»: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for Отчёт «Поисковые запросы на WB». Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c01618f4f985c5a6
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_80cd29d458ea642b	M8SID_c6b3851b9dcf0b07	M4QR2Q00034	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f46d2f9a7551069c connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_80cd29d458ea642b; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	30	Adjacent unresolved M10A boundary for отчет о списаниях маркетплейс, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f46d2f9a7551069c | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_80cd29d458ea642b | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent отчет о списаниях маркетплейс: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for отчет о списаниях маркетплейс. Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_80cd29d458ea642b
M10BCASE_adb2e167115fbbbd	M5H00049	M9CL_ee5c28cd547da2e7	M8SID_0ce35825bf4cba3b	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_f86ce3780237f1c1 connects the direct anchor M9CL_5aa7113efc724f06 to compatible bounded task M9CL_ee5c28cd547da2e7; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	23	Adjacent unresolved M10A boundary for Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_f86ce3780237f1c1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ee5c28cd547da2e7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00049	ENRICH	PRESERVE	Adjacent Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места: M10B links this adjacent task, but the exact AI prompt tested отчеты маркетплейсов; no direct target-specific evidence for Воронка продаж на Wildberries: как бесплатный отчёт находит слабые места. Ozon official report process cannot authorize universal marketplace report claims	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT01_SEARCH_RESULT_V1.json@80f46164b9f6f48f8b41e22cf994ea7b69e95356 | docs/seo/evidence/m10c/M10C_CASE14_SNAPSHOT02_SEARCH_RESULT_V1.json@e895cd51a74245aec5ba3e7bd11868465c21bdea | docs/seo/M10C_CASE14_TERMINAL_CLOSURE_2026-09-25_R1.md@02439f7bf19176de0d54f136a5ec9e1c7fc7c8b1 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ee5c28cd547da2e7
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_88cb2602f75e6f48	M8SID_ee6b9436900836db	M4QR2Q00033	DIRECT_CURRENT_QUERY_LINK	M5:M5H00051:source_evidence_refs:M4QR2Q00033 -> M10A:M9CL_88cb2602f75e6f48; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Whether AI identifies official seller report/help sources and bounded explanation instead of vendor reports, statutory accounting or unsupported completeness claims. Frozen page role/owner HOLD for отчет маркетплейса озон.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_88cb2602f75e6f48 | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00033	HOLD	HOLD	Primary отчет маркетплейса озон: Both third-party sources steer the Ozon seller-report query toward tax/accounting realization while the second answer also cites Ozon corporate financial results; no official Ozon seller help supports the seller-report interpretation.	Carry unresolved AI evidence for this target to M11; do not infer ownership or product claims.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_88cb2602f75e6f48
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_76d530948f2a83bc	M8SID_78187c521b37867e	M9BRQ_002_78187c521b37867e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_0773954e3210a9c5 connects the direct anchor M9CL_88cb2602f75e6f48 to compatible bounded task M9CL_76d530948f2a83bc; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	46	Adjacent unresolved M10A boundary for отчеты маркетплейсов примеры, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_0773954e3210a9c5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051	HOLD	PRESERVE	Adjacent отчеты маркетплейсов примеры: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса озон; no direct target-specific evidence for отчеты маркетплейсов примеры. Seller realization vs unrelated corporate results unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_76d530948f2a83bc
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_de045ccdfbf546b3	M8SID_171a63d986f4ed26	M9BRQ_008_171a63d986f4ed26	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_0db1de845e6091bb connects the direct anchor M9CL_88cb2602f75e6f48 to compatible bounded task M9CL_de045ccdfbf546b3; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	30	Adjacent unresolved M10A boundary for финансовые отчеты маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_0db1de845e6091bb | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_de045ccdfbf546b3 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051	HOLD	PRESERVE	Adjacent финансовые отчеты маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса озон; no direct target-specific evidence for финансовые отчеты маркетплейсов. Seller realization vs unrelated corporate results unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_de045ccdfbf546b3
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_c71fcf5e270aecd7	M8SID_d9a5cc3e810be381	M4QR2Q00012	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_0ec86e2c8a57d40e connects the direct anchor M9CL_88cb2602f75e6f48 to compatible bounded task M9CL_c71fcf5e270aecd7; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	60	Adjacent unresolved M10A boundary for отчеты для селлеров маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_0ec86e2c8a57d40e | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c71fcf5e270aecd7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051	HOLD	PRESERVE	Adjacent отчеты для селлеров маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса озон; no direct target-specific evidence for отчеты для селлеров маркетплейсов. Seller realization vs unrelated corporate results unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c71fcf5e270aecd7
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_9d782abd2186f6e2	M8SID_50e949b2f6a4c494	NONE	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_30c2f8e6be61826f connects the direct anchor M9CL_88cb2602f75e6f48 to compatible bounded task M9CL_9d782abd2186f6e2; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	60	Adjacent unresolved M10A boundary for Работа c маркетплейсом: отчеты и аналитика, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_30c2f8e6be61826f | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d782abd2186f6e2 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051	HOLD	PRESERVE	Adjacent Работа c маркетплейсом: отчеты и аналитика: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса озон; no direct target-specific evidence for Работа c маркетплейсом: отчеты и аналитика. Seller realization vs unrelated corporate results unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d782abd2186f6e2
M10BCASE_d7c8eaf031abe40a	M5H00051	M9CL_4a7d76c662c7f172	M8SID_3ebb28124694e272	M4QR2Q00036	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_3cea88b1f37b5e3b connects the direct anchor M9CL_88cb2602f75e6f48 to compatible bounded task M9CL_4a7d76c662c7f172; OFFICIAL_VS_VENDOR_REPORT uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	23	Adjacent unresolved M10A boundary for отчеты продаж маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_3cea88b1f37b5e3b | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_4a7d76c662c7f172 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00051	HOLD	PRESERVE	Adjacent отчеты продаж маркетплейсов: M10B links this adjacent task, but the exact AI prompt tested отчет маркетплейса озон; no direct target-specific evidence for отчеты продаж маркетплейсов. Seller realization vs unrelated corporate results unresolved	No case-specific causal effect on this linked target; keep immutable Search-only HOLD.	docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT01_SEARCH_RESULT_V1.json@0751f2b50dff4605851724158f3ce54d824c1e76 | docs/seo/evidence/m10c/M10C_CASE15_SNAPSHOT02_SEARCH_RESULT_V1.json@8eccd4822e3cdc984db2f3d02b15c2f0f25b3dd6 | docs/seo/M10C_CASE15_TERMINAL_CLOSURE_2026-09-25_R1.md@e5895d3e1ae1bba20f6ee4e2c76e8291ec739148 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_4a7d76c662c7f172
