hold_id	pair_id	semantic_identity_id_a	semantic_identity_id_b	cluster_id_a	cluster_id_b	pair_reason_code	exact_unknown	current_evidence	missing_evidence	why_not_guess	blocking_for_m10a	reopen_trigger	claim_boundary
M9H_a42bc1795611622b	M9PAIR_f711b925a5ec31c5	M8SID_81a0551c95b1343e	M8SID_a0b46005e544f2a9	M9CL_ffefa36c3120e974	M9CL_b9a650f7e0f5ffc5	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Аналитика комиссии Wildberries: отчёты, сверка и контроль аномалий can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_62c4b385a1a4bcfe	M9PAIR_39db7f629a804950	M8SID_81a0551c95b1343e	M8SID_a0eeffff2d867dcb	M9CL_ffefa36c3120e974	M9CL_fdfbaa2be042b32a	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Отчёт по возвратам Wildberries: разбор операций и удержаний can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_cefa9176ff48a1e2	M9PAIR_2a8216122b5c915a	M8SID_81a0551c95b1343e	M8SID_a5452022da8e1c54	M9CL_ffefa36c3120e974	M9CL_7b0e9f96b0e08782	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Аналитика Wildberries: отчёты, метрики и дашборды продавца can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_8e89b5fa45beecab	M9PAIR_6d0cb3c15f4e9939	M8SID_81a0551c95b1343e	M8SID_a7efef13fa5d09dc	M9CL_ffefa36c3120e974	M9CL_3197bfc345204378	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and ДРР на Wildberries — как рассчитать и оптимизировать can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_ab653583b3fcb1fb	M9PAIR_e0183a478c3ea6d7	M8SID_81a0551c95b1343e	M8SID_a80ecbe39e0f75b9	M9CL_ffefa36c3120e974	M9CL_531649fa74ba4091	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and Как читать и анализировать финансовый отчёт Wildberries can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_bc87ab3632748d04	M9PAIR_2a03db82f132bfee	M8SID_81a0551c95b1343e	M8SID_b2c582967d3dea97	M9CL_ffefa36c3120e974	M9CL_584563dff9997c98	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and Как читать финансовый отчет WILDBERRIES за 5 минут? can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_a02bcd53a6d6091d	M9PAIR_be17e39fce31b00e	M8SID_81a0551c95b1343e	M8SID_b494df2d754aba5f	M9CL_ffefa36c3120e974	M9CL_f667a169d39bce9d	H_GENERIC_SPECIFIC_UNRESOLVED	Whether Отчет по операциям с маркетплейса and Отчет «География» в разделах «Продавцы» и «Бренды» can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_e6438c92bf6d6438	M9PAIR_bf5983ba6547a00c	M8SID_81a0551c95b1343e	M8SID_b5ddcf597a798e80	M9CL_ffefa36c3120e974	M9CL_6950959fa0c762cf	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Удержания рядом с комиссией Wildberries: как разделить начисления в отчёте can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_45f05feb928f5363	M9PAIR_f79d10f6905b3dbd	M8SID_81a0551c95b1343e	M8SID_b5ea13003e4c370e	M9CL_ffefa36c3120e974	M9CL_2f145a3b5c056ace	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and где скачать отчет о выкупах маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_f7b11de9419b011c	M9PAIR_c079ea1c6093418c	M8SID_81a0551c95b1343e	M8SID_c4d7f4ca514dc5fd	M9CL_ffefa36c3120e974	M9CL_3e9cae524f2ba50c	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and ии анализ продаж маркетплейсов can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_bc209ca7ec540506	M9PAIR_f8add73b29989272	M8SID_81a0551c95b1343e	M8SID_c65a5e24dfdb39bc	M9CL_ffefa36c3120e974	M9CL_0ac1770f2755faaf	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and отчет маркетплейса вайлдберриз can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00032:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_496885d15d26d9f1	M9PAIR_43eb6bd0eef841d6	M8SID_81a0551c95b1343e	M8SID_c673d63396e872d3	M9CL_ffefa36c3120e974	M9CL_896f32bed9216251	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете? can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=SAME; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_ff768d9ccb7af33f	M9PAIR_2829cbb1a775d945	M8SID_81a0551c95b1343e	M8SID_c6b3851b9dcf0b07	M9CL_ffefa36c3120e974	M9CL_80cd29d458ea642b	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and отчет о списаниях маркетплейс can be satisfied by one Search answer under their actual marketplace and intent boundaries.	M4QR2Q00034:RU225:TOP100; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_9d44ad8c0a660fbe	M9PAIR_452a9f81d3be8668	M8SID_81a0551c95b1343e	M8SID_c8bd772d7a8b9ccb	M9CL_ffefa36c3120e974	M9CL_ed5c38b4234094c0	H_MIXED_INTENT_BOUNDARY	Whether Отчет по операциям с маркетплейса and Как сверить отчёты маркетплейсов и найти скрытые удержания can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=AMBIGUOUS	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
M9H_1a93d181414c95ad	M9PAIR_f72afe99dfa09624	M8SID_81a0551c95b1343e	M8SID_c9ca51837b06e207	M9CL_ffefa36c3120e974	M9CL_c01618f4f985c5a6	H_NO_BILATERAL_SERP_SAME_TASK	Whether Отчет по операциям с маркетплейса and Отчёт «Поисковые запросы на WB» can be satisfied by one Search answer under their actual marketplace and intent boundaries.	NO_CURRENT_EXACT_SERP; current URL Top10=NA_NOT_COMPARABLE/NA_NOT_COMPARABLE; task=COMPATIBLE; intent=SAME	Accepted bilateral exact Search behavior or distinct task/product answer resolving this particular compatibility.	Missing current SERP does not imply zero overlap, and lexical family does not prove common page satisfaction.	YES_FOR_THIS_BOUNDARY	Accepted current comparable Search or explicit accepted task/product distinction; rerun entire affected pair universe	Unresolved Search-only cluster relation; no page owner or IA.
