pair_id	semantic_identity_id_a	semantic_identity_id_b	canonical_text_a	canonical_text_b	preliminary_family_a	preliminary_family_b	user_task_relation	intent_relation	marketplace_scope_relation	product_fit_relation	search_comparability	current_query_id_a	current_query_id_b	exact_url_overlap_top10_count	exact_url_union_top10_count	exact_url_jaccard_top10	exact_url_overlap_top20_count	exact_url_union_top20_count	exact_url_jaccard_top20	domain_overlap_top10_count	domain_union_top10_count	domain_jaccard_top10	result_page_type_relation	search_evidence_refs	evidence_grade	pair_decision	pair_reason_code	rationale	claim_boundary	m10d_effect_summary	m11_owner_compatibility	owner_id_a	owner_id_b	m11_pair_disposition	m11_rationale	m11_evidence_refs
M9PAIR_dac994239faae77d	M8SID_bc3305b7d5adfb2b	M8SID_e10faa73a1384257	ии агент для wildberries	отчеты для селлеров	F1	F3	DIFFERENT	SAME	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRQ_004_e10faa73a1384257	0	20	0.000000	0	40	0.000000	0	17	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRQ_004_e10faa73a1384257:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_dac994239faae77d | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_63a4a8bc6238f4f3	M8SID_bc3305b7d5adfb2b	M8SID_eaab889abab5ccd5	ии агент для wildberries	ии для работы с маркетплейсами	F1	F4	COMPATIBLE	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRW2Q_004_eaab889abab5ccd5	0	20	0.000000	0	40	0.000000	1	15	0.066667	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRW2Q_004_eaab889abab5ccd5:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 HOLD_BOUNDARY remains immutable; this material owner boundary is not resolved.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_63a4a8bc6238f4f3 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63a4a8bc6238f4f3 | NO_TARGETED_M10D_EFFECT
M9PAIR_a4929ef0ef681f05	M8SID_bc3305b7d5adfb2b	M8SID_ed13eac8643c4ddc	ии агент для wildberries	Интеграция Gemini AI и Ozon Seller	F1	F2	DIFFERENT	SAME	DIFFERENT	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00006	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_a4929ef0ef681f05 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_d987ac73e3da6def	M8SID_bc3305b7d5adfb2b	M8SID_ed858336de500ab2	ии агент для wildberries	Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор	F1	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00006	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_d987ac73e3da6def | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_8fcc1685bcc8d436	M8SID_bc3305b7d5adfb2b	M8SID_ee6b9436900836db	ии агент для wildberries	отчет маркетплейса озон	F1	F3	DIFFERENT	SAME	DIFFERENT	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M4QR2Q00033	0	20	0.000000	0	40	0.000000	0	18	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M4QR2Q00033:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_8fcc1685bcc8d436 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_a832159feeb5f40d	M8SID_bc3305b7d5adfb2b	M8SID_f1b688e71eecda16	ии агент для wildberries	программы аналитика маркетплейсов	F1	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRQ_020_f1b688e71eecda16	0	20	0.000000	0	40	0.000000	0	18	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRQ_020_f1b688e71eecda16:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_a832159feeb5f40d | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_ec0e4aae1bbfe079	M8SID_bc3305b7d5adfb2b	M8SID_f326261dec0f180d	ии агент для wildberries	аналитика показателей продавца	F1	F3	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRQ_001_f326261dec0f180d	0	20	0.000000	0	40	0.000000	1	19	0.052632	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRQ_001_f326261dec0f180d:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_ec0e4aae1bbfe079 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_62a0ed4e48659d9f	M8SID_bc3305b7d5adfb2b	M8SID_f56a9426dbf7f0a2	ии агент для wildberries	сервис аналитика маркетплейсов бесплатно	F1	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRQ_021_f56a9426dbf7f0a2	0	20	0.000000	0	40	0.000000	0	20	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRQ_021_f56a9426dbf7f0a2:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_62a0ed4e48659d9f | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_b70aa7053ca3031b	M8SID_bc3305b7d5adfb2b	M8SID_f5fd17b7b76a574d	ии агент для wildberries	ДРР на Wildberries и Ozon: что это, формула и какая норма	F1	F6	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00006	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_b70aa7053ca3031b | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_cb379fa460b27f36	M8SID_bc3305b7d5adfb2b	M8SID_f89f2eed596da6c9	ии агент для wildberries	как загрузить отчеты маркетплейса	F1	F3	DIFFERENT	DIFFERENT	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRW2Q_009_f89f2eed596da6c9	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRW2Q_009_f89f2eed596da6c9:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_cb379fa460b27f36 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_965ae796fb331a1b	M8SID_bc3305b7d5adfb2b	M8SID_fb4d67f1c380d11c	ии агент для wildberries	аналитика маркетплейсов топ сервисов	F1	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M9BRW2Q_002_fb4d67f1c380d11c	0	20	0.000000	0	40	0.000000	1	17	0.058824	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M9BRW2Q_002_fb4d67f1c380d11c:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_965ae796fb331a1b | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_fc49facf242eefcf	M8SID_bc3305b7d5adfb2b	M8SID_fd88d7d9e3b2e406	ии агент для wildberries	chatgpt для маркетплейсов	F1	F2	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M4QR2Q00006	M4QR2Q00016	0	20	0.000000	0	40	0.000000	1	17	0.058824	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100 | M4QR2Q00016:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_fc49facf242eefcf | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_d27941fa9673097e	M8SID_bc3305b7d5adfb2b	M8SID_fec20a96bbee4f45	ии агент для wildberries	Статистика и аналитика продаж на Wildberries	F1	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	ONE_CURRENT_SERP	M4QR2Q00006	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M4QR2Q00006:RU225:TOP100	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_d27941fa9673097e | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_564a69412a9d7407	M8SID_c41c83a50b6900cb	M8SID_c4d7f4ca514dc5fd	ии агенты маркетплейсы отчеты	ии анализ продаж маркетплейсов	F1	F3	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRW2Q_007_c41c83a50b6900cb	M9BRQ_006_c4d7f4ca514dc5fd	2	18	0.111111	5	35	0.142857	4	15	0.266667	NA_NOT_AUTHORIZED	M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_006_c4d7f4ca514dc5fd:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_564a69412a9d7407 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_8c522f9f99d17a37	M8SID_c41c83a50b6900cb	M8SID_c65a5e24dfdb39bc	ии агенты маркетплейсы отчеты	отчет маркетплейса вайлдберриз	F1	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRW2Q_007_c41c83a50b6900cb	M4QR2Q00032	0	20	0.000000	0	40	0.000000	1	19	0.052632	NA_NOT_AUTHORIZED	M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00032:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_8c522f9f99d17a37 | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_9a780a95c7d61cdb	M8SID_c41c83a50b6900cb	M8SID_c673d63396e872d3	ии агенты маркетплейсы отчеты	Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?	F1	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRW2Q_007_c41c83a50b6900cb	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_9a780a95c7d61cdb | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
M9PAIR_a7114b5c831877ae	M8SID_c41c83a50b6900cb	M8SID_c6b3851b9dcf0b07	ии агенты маркетплейсы отчеты	отчет о списаниях маркетплейс	F1	F3	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRW2Q_007_c41c83a50b6900cb	M4QR2Q00034	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00034:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.	NONE_NO_TARGETED_M10D_OBSERVATION	NOT_APPLICABLE_HOLD_OWNER	NONE_HOLD	NONE_HOLD	NON_OWNER_PAIR	At least one M9 cluster has HOLD_NO_FINAL_OWNER; M9 SPLIT_SUPPORTED remains immutable; no page-owner compatibility verdict is inferred for an unassigned endpoint.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_PAIRWISE_CLUSTER_EVIDENCE.tsv#M9PAIR_a7114b5c831877ae | NON_MATERIAL_M9_PAIR | NO_TARGETED_M10D_EFFECT
