pair_id	semantic_identity_id_a	semantic_identity_id_b	canonical_text_a	canonical_text_b	preliminary_family_a	preliminary_family_b	user_task_relation	intent_relation	marketplace_scope_relation	product_fit_relation	search_comparability	current_query_id_a	current_query_id_b	exact_url_overlap_top10_count	exact_url_union_top10_count	exact_url_jaccard_top10	exact_url_overlap_top20_count	exact_url_union_top20_count	exact_url_jaccard_top20	domain_overlap_top10_count	domain_union_top10_count	domain_jaccard_top10	result_page_type_relation	search_evidence_refs	evidence_grade	pair_decision	pair_reason_code	rationale	claim_boundary
M9PAIR_e45dc5891edcc938	M8SID_3b92dfcc2a1d077e	M8SID_c41c83a50b6900cb	сервис аналитика продаж на маркетплейсах	ии агенты маркетплейсы отчеты	F3	F1	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRW2Q_007_c41c83a50b6900cb	0	20	0.000000	0	40	0.000000	1	19	0.052632	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_007_c41c83a50b6900cb:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_830d7b953ee70908	M8SID_3b92dfcc2a1d077e	M8SID_c4d7f4ca514dc5fd	сервис аналитика продаж на маркетплейсах	ии анализ продаж маркетплейсов	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_006_c4d7f4ca514dc5fd	0	20	0.000000	0	40	0.000000	1	18	0.055556	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_006_c4d7f4ca514dc5fd:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_OTHER_BOUNDARY	Exact URL Top10 0/20, Top20 0/40; semantic relation permits same job but Search does not resolve its boundary. Zero alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_a72cff5088cf6d09	M8SID_3b92dfcc2a1d077e	M8SID_c65a5e24dfdb39bc	сервис аналитика продаж на маркетплейсах	отчет маркетплейса вайлдберриз	F3	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00032	0	20	0.000000	0	40	0.000000	1	19	0.052632	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00032:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_8eb94ce7af5dca62	M8SID_3b92dfcc2a1d077e	M8SID_c673d63396e872d3	сервис аналитика продаж на маркетплейсах	Внутренняя аналитика WILDBERRIES. Как читать отчеты в личном кабинете?	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_d029996570e5bf57	M8SID_3b92dfcc2a1d077e	M8SID_c6b3851b9dcf0b07	сервис аналитика продаж на маркетплейсах	отчет о списаниях маркетплейс	F3	F3	DIFFERENT	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00034	0	20	0.000000	0	40	0.000000	0	19	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00034:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_99cbef02bf0cac06	M8SID_3b92dfcc2a1d077e	M8SID_c8bd772d7a8b9ccb	сервис аналитика продаж на маркетплейсах	Как сверить отчёты маркетплейсов и найти скрытые удержания	F3	F3	DIFFERENT	DIFFERENT	SAME	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_778976528816db8b	M8SID_3b92dfcc2a1d077e	M8SID_c9ca51837b06e207	сервис аналитика продаж на маркетплейсах	Отчёт «Поисковые запросы на WB»	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_621cf0c357119122	M8SID_3b92dfcc2a1d077e	M8SID_c9cbb3939920b7ee	сервис аналитика продаж на маркетплейсах	сервис аналитики маркетплейсов	F3	F3	SAME	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00042	0	20	0.000000	1	39	0.025641	2	16	0.125000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00042:RU225:TOP100	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_OTHER_BOUNDARY	Exact URL Top10 0/20, Top20 1/39; semantic relation permits same job but Search does not resolve its boundary. Zero alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_6a6a8bfe4488cfd7	M8SID_3b92dfcc2a1d077e	M8SID_ce5c460b3a2124bb	сервис аналитика продаж на маркетплейсах	Воронка продаж на Wildberries: как сравнивать периоды и показатели площадки	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_3bd2db2ce67b84e3	M8SID_3b92dfcc2a1d077e	M8SID_ce7224790a6414bc	сервис аналитика продаж на маркетплейсах	Аналитика Wildberries: ТОП показателей и инструментов	F3	F3	SAME	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_MIXED_INTENT_BOUNDARY	Mixed versus single-funnel intent leaves one shared-answer decision unresolved; URL overlap alone does not settle it. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_e1b2ebea9f4ea533	M8SID_3b92dfcc2a1d077e	M8SID_d0cfc29dc443bd98	сервис аналитика продаж на маркетплейсах	ии агент для озон	F3	F1	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00007	0	20	0.000000	0	40	0.000000	0	16	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00007:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_8658938069842e63	M8SID_3b92dfcc2a1d077e	M8SID_d7ea4f8099802690	сервис аналитика продаж на маркетплейсах	Интеграция ChatGPT (OpenAI) и Wildberries	F3	F2	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_f76076951a91ea9a	M8SID_3b92dfcc2a1d077e	M8SID_d9a5cc3e810be381	сервис аналитика продаж на маркетплейсах	отчеты для селлеров маркетплейсов	F3	F3	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00012	0	20	0.000000	0	40	0.000000	0	20	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00012:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_ea075bf56cf2e4bd	M8SID_3b92dfcc2a1d077e	M8SID_dd5178f08e076841	сервис аналитика продаж на маркетплейсах	Как читать финансовый отчёт Wildberries и сверять итоговую сумму	F3	F3	DIFFERENT	DIFFERENT	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_9bfdec9146403b17	M8SID_3b92dfcc2a1d077e	M8SID_def0afbc32106614	сервис аналитика продаж на маркетплейсах	Сводный отчёт по продавцу	F3	F3	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_a8a833cc24b924d4	M8SID_3b92dfcc2a1d077e	M8SID_df79f0c3371689ed	сервис аналитика продаж на маркетплейсах	Отчёт о продажах Wildberries: как читать и выгружать	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_499c7bf225762be3	M8SID_3b92dfcc2a1d077e	M8SID_e008cf0c1b28b363	сервис аналитика продаж на маркетплейсах	аналитика маркетплейсов с ии	F3	F3	COMPATIBLE	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_007_e008cf0c1b28b363	0	20	0.000000	1	39	0.025641	1	19	0.052632	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_007_e008cf0c1b28b363:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_OTHER_BOUNDARY	Exact URL Top10 0/20, Top20 1/39; semantic relation permits same job but Search does not resolve its boundary. Zero alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_c4eb83af684916c1	M8SID_3b92dfcc2a1d077e	M8SID_e10faa73a1384257	сервис аналитика продаж на маркетплейсах	отчеты для селлеров	F3	F3	DIFFERENT	SAME	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_004_e10faa73a1384257	0	20	0.000000	0	40	0.000000	0	17	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_004_e10faa73a1384257:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_77e1f3e37e02d643	M8SID_3b92dfcc2a1d077e	M8SID_eaab889abab5ccd5	сервис аналитика продаж на маркетплейсах	ии для работы с маркетплейсами	F3	F4	DIFFERENT	AMBIGUOUS	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRW2Q_004_eaab889abab5ccd5	0	20	0.000000	0	40	0.000000	0	16	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRW2Q_004_eaab889abab5ccd5:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_7c3025e43bf5ff10	M8SID_3b92dfcc2a1d077e	M8SID_ed13eac8643c4ddc	сервис аналитика продаж на маркетплейсах	Интеграция Gemini AI и Ozon Seller	F3	F2	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_d4362241511da7cf	M8SID_3b92dfcc2a1d077e	M8SID_ed858336de500ab2	сервис аналитика продаж на маркетплейсах	Внутренняя аналитика Wildberries: карта отчётов и еженедельный разбор	F3	F3	DIFFERENT	AMBIGUOUS	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	ONE_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	NONE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_COMPARABLE	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	C_NON_SERP_TASK_SPLIT	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_e3661d99ccc51321	M8SID_3b92dfcc2a1d077e	M8SID_ee6b9436900836db	сервис аналитика продаж на маркетплейсах	отчет маркетплейса озон	F3	F3	DIFFERENT	SAME	GENERIC_SPECIFIC_COMPATIBLE	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M4QR2Q00033	0	20	0.000000	0	40	0.000000	0	18	0.000000	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M4QR2Q00033:RU225:TOP100	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_bcce8e1bfacf298d	M8SID_3b92dfcc2a1d077e	M8SID_f1b688e71eecda16	сервис аналитика продаж на маркетплейсах	программы аналитика маркетплейсов	F3	F3	SAME	SAME	SAME	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_020_f1b688e71eecda16	1	19	0.052632	8	32	0.250000	1	17	0.058824	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_020_f1b688e71eecda16:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	H_INSUFFICIENT_BOUNDARY	HOLD_BOUNDARY	H_SEARCH_EVIDENCE_CONFLICT	Exact URL Top10 1/19, Top20 8/32; overlap cannot by itself establish shared page, and divergence alone cannot split. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
M9PAIR_2dc8167211dc93b7	M8SID_3b92dfcc2a1d077e	M8SID_f326261dec0f180d	сервис аналитика продаж на маркетплейсах	аналитика показателей продавца	F3	F3	DIFFERENT	AMBIGUOUS	AMBIGUOUS	COMPATIBLE	BOTH_CURRENT_SERP	M9BRQ_013_3b92dfcc2a1d077e	M9BRQ_001_f326261dec0f180d	2	18	0.111111	4	36	0.111111	2	18	0.111111	NA_NOT_AUTHORIZED	M9BRQ_013_3b92dfcc2a1d077e:RU225:TOP100:ACCEPTED_TOP20_PROJECTION | M9BRQ_001_f326261dec0f180d:RU225:TOP100:ACCEPTED_TOP20_PROJECTION	A_CURRENT_SERP_BILATERAL	SPLIT_SUPPORTED	S_TASK_DIFFERENT	Accepted M8/M9 task signatures require distinct satisfaction jobs; Search URLs do not override different tasks. Search visibility is not Wordstat demand; no page owner assigned.	Current exact RU225 Top10/Top20 URL/domain sets only where bilateral; M4A page type only from frozen R2 relation. No Alice, demand inference or page owner.
