occurrence_index	snapshot_id	snapshot_timestamp	extraction_chunk_id	extraction_chunk_status	source_collection_url	raw_href	absolute_url	normalized_identity	identity_class	duplicate_occurrence_rank	first_occurrence_index	unique_or_duplicate	reconciliation_state	accepted_identity_source	r5_url_id	retained_occurrence_id	retained_collection_index	observed_date	observed_title	observed_excerpt	observed_tags	original_extraction_batch	first_seen_provenance
3415	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-menedzheru-marketpleysov-vyrasti-do-250k	https://uniseller.io/blog/kak-menedzheru-marketpleysov-vyrasti-do-250k	https://uniseller.io/blog/kak-menedzheru-marketpleysov-vyrasti-do-250k	ARTICLE	1	3415	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03402	R5O03415	3414	25 июня 2026	Как менеджеру маркетплейсов вырасти с 30 до 250 000 ₽ за год	Селлеры отчаянно ищут тех, кто умеет считать прибыль, а не просто заливать карточки. Разбираем реальную карьерную лестницу: от ассистента до	маркетплейсы,wildberries,ozon,менеджер маркетплейсов,карьера	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3416	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kollekciya-staryh-prilozheniy-banka-dyra-v-bezopasnosti	https://uniseller.io/blog/kollekciya-staryh-prilozheniy-banka-dyra-v-bezopasnosti	https://uniseller.io/blog/kollekciya-staryh-prilozheniy-banka-dyra-v-bezopasnosti	ARTICLE	1	3416	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03403	R5O03416	3415	25 июня 2026	Коллекция старых приложений банка на смартфоне: почему это дыра в безопасности ваших денег	Скачивая каждый новый клон банковского приложения, мы невольно создаем «дымовую завесу» для мошенников. Десятки забытых активных сессий в ст	безопасность,банки,приложения,селлер	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3417	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/ozon-stroit-sklad-gigant-v-sibiri-chto-eto-dast-selleram	https://uniseller.io/blog/ozon-stroit-sklad-gigant-v-sibiri-chto-eto-dast-selleram	https://uniseller.io/blog/ozon-stroit-sklad-gigant-v-sibiri-chto-eto-dast-selleram	ARTICLE	1	3417	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03404	R5O03417	3416	25 июня 2026	Ozon строит склад-гигант в Сибири: что это даст селлерам	Крупнейший логистический центр Ozon в Иркутской области на 60 тыс. кв. м откроется к 2027 году. Рассказываем, как это ускорит доставку в рег	маркетплейсы,Ozon,логистика,селлер,Wildberries	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3418	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/analiz-poiskovyh-zaprosov-ozon	https://uniseller.io/blog/analiz-poiskovyh-zaprosov-ozon	https://uniseller.io/blog/analiz-poiskovyh-zaprosov-ozon	ARTICLE	1	3418	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03405	R5O03418	3417	25 июня 2026	Как продавцу Ozon видеть спрос на 3 месяца вперёд и попадать в топ выдачи	Встроенная аналитика Ozon открывает то, о чём молчат сторонние сервисы: реальные запросы покупателей без сезонных искажений. Разбираем, как	ozon,аналитика,продвижение,селлер,маркетплейсы,SEO	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3419	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/geografiya-ranzhirovaniya-sklady-wildberries-ozon	https://uniseller.io/blog/geografiya-ranzhirovaniya-sklady-wildberries-ozon	https://uniseller.io/blog/geografiya-ranzhirovaniya-sklady-wildberries-ozon	ARTICLE	1	3419	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03406	R5O03419	3418	25 июня 2026	География ранжирования: как склад меняет выдачу на Wildberries и Ozon	Карточка уехала в топ у конкурента, а у вас — тишина. Дело может быть не в цене или фото, а в том, с какого склада вы отгружаетесь. Разбирае	маркетплейсы,wildberries,ozon,селлер,продвижение	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3420	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/megamarket-teryaet-pozitsii-chto-proishodit	https://uniseller.io/blog/megamarket-teryaet-pozitsii-chto-proishodit	https://uniseller.io/blog/megamarket-teryaet-pozitsii-chto-proishodit	ARTICLE	1	3420	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03407	R5O03420	3419	25 июня 2026	Мегамаркет теряет долю: что происходит с маркетплейсом Сбера и почему это важно селлерам	Доля Мегамаркета на рынке e-commerce сократилась до 1,5%. Разбираем причины падения, реакцию Сбера и что это значит для продавцов, которые р	Мегамаркет,маркетплейсы,Wildberries,Ozon,Сбер,доля рынка,селлеры,e-commerce	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3421	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/pokupatel-2026-menshe-tovarov-vyshe-pridirchivost	https://uniseller.io/blog/pokupatel-2026-menshe-tovarov-vyshe-pridirchivost	https://uniseller.io/blog/pokupatel-2026-menshe-tovarov-vyshe-pridirchivost	ARTICLE	1	3421	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03408	R5O03421	3420	25 июня 2026	Покупатель 2026: меньше товаров, выше придирчивость — что делать селлеру	Почти 20% россиян урезали расходы на пятую часть, а индекс потребительской уверенности ушёл в минус. Разбираем свежие данные «Ромир» о том,	маркетплейсы,исследование,поведение покупателей,wildberries,ozon	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3422	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/befree-snizil-stoimost-zakaza-ml-retargeting	https://uniseller.io/blog/befree-snizil-stoimost-zakaza-ml-retargeting	https://uniseller.io/blog/befree-snizil-stoimost-zakaza-ml-retargeting	ARTICLE	1	3422	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03409	R5O03422	3421	25 июня 2026	Как Befree снизил стоимость заказа на 7% с помощью ML-ретаргетинга	Российский фэшн-бренд Befree перестал показывать рекламу всем подряд и внедрил предиктивную аналитику. Результат — падение доли рекламных ра	маркетплейсы,реклама,аналитика,продвижение,селлер	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3423	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/tehnologii-dlya-riteyla-2024	https://uniseller.io/blog/tehnologii-dlya-riteyla-2024	https://uniseller.io/blog/tehnologii-dlya-riteyla-2024	ARTICLE	1	3423	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03410	R5O03423	3422	25 июня 2026	Технологии, которые меняют офлайн: как ритейл борется с рутиной, кражами и пустыми полками	Цифровые ценники, которые поднимают продажи на 300%, весы, ловящие лжецов за руку, и роботы, не боящиеся санкций. Разбираем новинки с Russia	ритейл,автоматизация,нейросети,технологии,маркировка	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3424	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/nalichnye-v-kasse-inkassaciya-dlya-sellerov-2026	https://uniseller.io/blog/nalichnye-v-kasse-inkassaciya-dlya-sellerov-2026	https://uniseller.io/blog/nalichnye-v-kasse-inkassaciya-dlya-sellerov-2026	ARTICLE	1	3424	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03411	R5O03424	3423	25 июня 2026	Наличные снова в кассе: как селлеру не потерять деньги на инкассации в 2026 году	Объем наличных в обороте вырос в пять раз за год. Покупатели все чаще платят бумажными деньгами, и кассы продавцов переполняются. Разбираемс	инкассация,наличные,лимит кассы,ФНС,налоги,селлер	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3425	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/sistema-adaptacii-dlya-sellerov	https://uniseller.io/blog/sistema-adaptacii-dlya-sellerov	https://uniseller.io/blog/sistema-adaptacii-dlya-sellerov	ARTICLE	1	3425	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03412	R5O03425	3424	25 июня 2026	Как не потерять сотрудника за месяц и превратить хаос в рост продаж	Каждый ушедший новичок — это не просто потеря времени, а прямые убытки из-за падения рейтинга и ошибок в карточках. Разбираем пошаговую сист	маркетплейсы,управление командой,адаптация сотрудников,селлер,продажи	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3426	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-ujti-s-marketplejsa-bez-dolgov	https://uniseller.io/blog/kak-ujti-s-marketplejsa-bez-dolgov	https://uniseller.io/blog/kak-ujti-s-marketplejsa-bez-dolgov	ARTICLE	1	3426	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03413	R5O03426	3425	25 июня 2026	Как уйти с маркетплейса и не остаться в долгах: стратегия чистого выхода для селлеров	Маржинальность падает, а скрытые комиссии съедают остатки прибыли. Разбираемся, в какой момент пора закрывать магазин и как технически прави	маркетплейсы,селлер,стратегия выхода,wildberries,ozon,долги,налоги	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3427	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/kak-rossiyane-zahvatili-app-store-ssha	https://uniseller.io/blog/kak-rossiyane-zahvatili-app-store-ssha	https://uniseller.io/blog/kak-rossiyane-zahvatili-app-store-ssha	ARTICLE	1	3427	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03414	R5O03427	3426	25 июня 2026	Как продавцы из России незаметно захватили топ-чарт App Store США	Массовая смена региона Apple ID превратила российских пользователей в «американцев» для алгоритмов. Теперь скачивания из РФ двигают топы гла	app store,apple,маркетплейсы,алгоритмы,продвижение	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3428	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/strategiya-prodazh-dlya-proizvoditeley-edy	https://uniseller.io/blog/strategiya-prodazh-dlya-proizvoditeley-edy	https://uniseller.io/blog/strategiya-prodazh-dlya-proizvoditeley-edy	ARTICLE	1	3428	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03415	R5O03428	3427	25 июня 2026	Как производителю еды не слить бюджет: стратегия продаж без разрыва между рекламой и сделкой	50 заявок в месяц — а сделок единицы. Проблема не в настройках рекламы, а в отсутствии единой системы, связывающей маркетинг, продажи и коне	маркетплейсы,селлер,продвижение,HoReCa,лидогенерация	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3429	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/ii-somele-vinlab-magaziny-budushchego	https://uniseller.io/blog/ii-somele-vinlab-magaziny-budushchego	https://uniseller.io/blog/ii-somele-vinlab-magaziny-budushchego	ARTICLE	1	3429	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03416	R5O03429	3428	25 июня 2026	ИИ-сомелье и роботы в ритейле: как «ВинЛаб» тестирует магазины будущего	Сеть «ВинЛаб» запустила в Москве флагман с цифровым сомелье на базе ИИ и роботом-промоутером. Зачем ритейлеру пилотные технологии и что это	маркетплейсы,ритейл,Wildberries,Ozon,искусственный интеллект,ВинЛаб	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
3430	UNISELLER_BLOG_R5_20260921T132714781Z	2026-09-21T13:27:14.781Z	R5A_CHUNK_014	RECONSTRUCTED_SUCCESS	https://uniseller.io/blog/	/blog/wildberries-eapteka-sdelka-2026	https://uniseller.io/blog/wildberries-eapteka-sdelka-2026	https://uniseller.io/blog/wildberries-eapteka-sdelka-2026	ARTICLE	1	3430	FIRST_OCCURRENCE	R5_NEW_TERMINAL_IDENTITY	NOT_APPLICABLE	M4B1R5U03417	R5O03430	3429	23 июня 2026	Wildberries заходит в аптечный ритейл: почему селлерам стоит следить за сделкой с «Еаптекой»	Группа RWB готовится купить сеть «Еаптека» и стать крупнейшим фарм-игроком среди маркетплейсов, обогнав Ozon и Яндекс. Разбираемся, какие во	маркетплейсы,wildberries,селлер,налоги,ozon,фнс	DOM_BATCH_07	PUBLIC_UNISELLER_BLOG_DOM_2026-09-21
