diagnostic_id	semantic_identity_id	diagnostic_class	observed_conflict	expected_review	final_resolution	changed_by_diagnostic	sibling_impact_checked	notes
M8D000480	M8SID_f44e85c4b8ea2add	HIGH_FREQUENCY_EXCLUDED	key=analysis; M2R observed_count=55131; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000481	M8SID_3bedfabbfc83fb1c	HIGH_FREQUENCY_EXCLUDED	key=at store; M2R observed_count=9950; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000482	M8SID_8c1225a6582027f4	WORKING_WITHOUT_OBSERVED_COUNT	key=chatgpt для ozon; M2R observed_count=NONE; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED_CONTROL_REFRESH	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000483	M8SID_8c1225a6582027f4	SOURCE_LAYER_DISAGREEMENT	key=chatgpt для ozon; M2R observed_count=NONE; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED_CONTROL_REFRESH	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000484	M8SID_a6dbb52f9468a6a4	WORKING_WITHOUT_OBSERVED_COUNT	key=chatgpt для wildberries; M2R observed_count=NONE; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED_CONTROL_REFRESH	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000485	M8SID_a6dbb52f9468a6a4	SOURCE_LAYER_DISAGREEMENT	key=chatgpt для wildberries; M2R observed_count=NONE; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED_CONTROL_REFRESH	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000486	M8SID_fd88d7d9e3b2e406	SOURCE_LAYER_DISAGREEMENT	key=chatgpt для маркетплейсов; M2R observed_count=67; M4Q statuses=EXACT_DUPLICATE_OF_EXECUTION_QUERY/SEARCH_REQUIRED	Check exact frozen source/product boundary and do not infer from frequency or near spelling	WORKING / W_M2R_PRODUCT_MATCH; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000487	M8SID_4f513fc0a0006b11	HIGH_FREQUENCY_EXCLUDED	key=cs2 market; M2R observed_count=8007; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000488	M8SID_4460cae87620c13d	HIGH_FREQUENCY_EXCLUDED	key=find my device; M2R observed_count=10369; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000489	M8SID_270b5cf2fc7048b2	HIGH_FREQUENCY_EXCLUDED	key=google поиск; M2R observed_count=37154; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000490	M8SID_fee0a6f12ef4c16b	HIGH_FREQUENCY_EXCLUDED	key=https ozon ru; M2R observed_count=138320; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000491	M8SID_a9303ecdabe4a2fd	SOURCE_LAYER_DISAGREEMENT	key=l10: сервис с ии-продуктами для маркетплейсов: ии-ассистент селлера, финансовый ассистент, автоответчик, инфографика, нейрофотосессии, видео, лого/баннеры; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000492	M8SID_c6c39610d3c89e61	SOURCE_LAYER_DISAGREEMENT	key=l13: разрабатываем it-решения для маркетплейсов wildberries, ozon и яндекс маркет: управление ставками и продвижением, ответы на отзывы, управление ценами, аналитика продаж.; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000493	M8SID_16134538eb8319b8	SOURCE_LAYER_DISAGREEMENT	key=l18: сервис с ии-продуктами для маркетплейсов: ии-ассистент селлера, финансовый ассистент, автоответчик, инфографика, нейрофотосессии, видео, лого/баннеры; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000494	M8SID_e9beb2afb1f28307	SOURCE_LAYER_DISAGREEMENT	key=l52: ### нейросети для маркетплейсов: 30 сервисов для создания карточек товаров и инфографики селлеру l53:; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000495	M8SID_bc4382a33807e5d8	SOURCE_LAYER_DISAGREEMENT	key=l6: sellmonitor поможет найти нишу, оптимизировать поставки, проанализировать стратегию конкурентов, повысить позиции своих товаров в выдаче и многое другое; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000496	M8SID_03211dacfd615c8f	SOURCE_LAYER_DISAGREEMENT	key=l91: внешняя аналитика wildberries и ozon, кабинет wb, репрайсер и ai фоторедактор; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000497	M8SID_43689ba3fe1ee22b	SOURCE_LAYER_DISAGREEMENT	key=l98: зарегистрируйтесь в mp manager и автоматизируйте работу на маркетплейсах - продвижение, цены, отзывы, аналитику и поставки.; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000498	M8SID_dfd76b3ecbefe460	HIGH_FREQUENCY_EXCLUDED	key=marketplace; M2R observed_count=19208; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000499	M8SID_2ba2ac1928f3d79b	SOURCE_LAYER_DISAGREEMENT	key=mpbalance — это автоматизация с маркетплейсами в области финансов; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000500	M8SID_e55e26ebfff2e3b8	HIGH_FREQUENCY_EXCLUDED	key=ozon это; M2R observed_count=20483; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000501	M8SID_903a375c4bbb40b4	SOURCE_LAYER_DISAGREEMENT	key=promopult — платформа с искусственным интеллектом для поискового продвижения, рекламы в яндексе, соцсетях и на маркетплейсах.; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000502	M8SID_8bf4bc9b18095ecd	HIGH_FREQUENCY_EXCLUDED	key=qms ru проверка; M2R observed_count=32630; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000503	M8SID_a2e125d8109376a0	HIGH_FREQUENCY_EXCLUDED	key=s ozon ru; M2R observed_count=10158; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000504	M8SID_9b4a3cf7d43ceab9	SOURCE_LAYER_DISAGREEMENT	key=seo оптимизация карточки; M2R observed_count=NONE; M4Q statuses=HOLD_AMBIGUOUS/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000505	M8SID_1eaea261a19c75f8	SOURCE_LAYER_DISAGREEMENT	key=seo-оптимизация карточек товаров на маркетплейсах | sellmonitor; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000506	M8SID_b29f94b9c2f7b455	SOURCE_LAYER_DISAGREEMENT	key=seo-оптимизация карточки товара на ozon — беркуз; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000507	M8SID_d9c5dc78623bf695	HIGH_FREQUENCY_EXCLUDED	key=а маркет; M2R observed_count=25502; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000508	M8SID_fb5211296d647830	SOURCE_LAYER_DISAGREEMENT	key=агент ценообразования агент коммуникаций агент рекламы дживио экспресс дашборд seo pro логистика аналитика ozon события аналитика товарной матрицы l5:; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000509	M8SID_d28134d5087c969d	HIGH_FREQUENCY_EXCLUDED	key=агентство свои; M2R observed_count=18672; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000510	M8SID_5e147b9b0ecc4db1	HIGH_FREQUENCY_EXCLUDED	key=агентство свои опрос; M2R observed_count=9939; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000511	M8SID_c3655813aa50d901	HIGH_FREQUENCY_EXCLUDED	key=азон или озон; M2R observed_count=54318; M4Q statuses=NO_INCREMENTAL_SEARCH_INFORMATION_GAIN	Check exact frozen source/product boundary and do not infer from frequency or near spelling	EXCLUDED / X_M2R_NOISE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000512	M8SID_e9a8c4544204dd9d	SOURCE_LAYER_DISAGREEMENT	key=альтернатива сервисам аналитики wildberries — ai, seo и реклама | ilai; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000513	M8SID_f1015192ad8f00d2	SEARCH_PRODUCT_FIT_CONFLICT	key=анализ ниш wildberries для продавца; M2R observed_count=NONE; M4Q statuses=SEARCH_REQUIRED_CONTROL_REFRESH	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_EXTERNAL_INTELLIGENCE; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
M8D000514	M8SID_f236404ac317f56d	SOURCE_LAYER_DISAGREEMENT	key=анализ товара на вайлдберриз онлайн, аналитика карточки товара со статистикой продаж и остатков — seller moon; M2R observed_count=NONE; M4Q statuses=NOT_A_PLAUSIBLE_SEARCH_QUERY/OUT_OF_PRODUCT_SCOPE	Check exact frozen source/product boundary and do not infer from frequency or near spelling	REVIEW_HOLD / H_M6_SOURCE_IDENTITY; source authority and explicit claim boundary retained	NO	FULL_UNIVERSE_SCAN	Independent cross-source/lexical risk inventory. No automatic semantic merge or page verdict.
