execution_query_id	exact_query_text	exact_safe_comparison_key	source_universe_row_ids	source_classes	marketplace_scope	task_or_candidate_groups	existing_demand_evidence	m3_relation	information_gain_question	downstream_decision	planned_search_type	planned_region	planned_page	planned_depth	planned_group_mode	planned_docs_in_group	planned_family_mode	planned_fix_typo_mode	planned_sort	provider_limit_check	batch_id
M4QR2Q00224	Комиссия Wildberries по категориям: как найти актуальный КВВ и проверить карточку	комиссия wildberries по категориям: как найти актуальный квв и проверить карточку	M4QR2U09013 || M4QR2U13997	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_bf28b48eb26e85bdb574 / комиссия wildberries по категориям как найти актуальный квв и проверить карточку	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=81; words=11	M4Q-R2-B001
M4QR2Q00225	Комиссия Wildberries при скидках и акциях: от какой цены считать и как проверить продажу	комиссия wildberries при скидках и акциях: от какой цены считать и как проверить продажу	M4QR2U09014 || M4QR2U13036	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_96768a668c9d4e2c811e / комиссия wildberries при скидках и акциях от какой цены считать и как проверить продажу	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=88; words=14	M4Q-R2-B001
M4QR2Q00226	Комиссия Wildberries, перерасчёт и СПП: как проверить удержания	комиссия wildberries, перерасчёт и спп: как проверить удержания	M4QR2U09010 || M4QR2U12426	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_7c2d83b5b22b7c18cbd5 / комиссия wildberries перерасчёт и спп как проверить удержания	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=63; words=8	M4Q-R2-B001
M4QR2Q00227	Комиссия Золотого Яблока: удержания и юнит-экономика продавца	комиссия золотого яблока: удержания и юнит-экономика продавца	M4QR2U07246 || M4QR2U10071	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_16c3fbe7cf4cb69f7a27 / комиссия золотого яблока удержания и юнит экономика продавца	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=61; words=7	M4Q-R2-B001
M4QR2Q00228	Комиссия М.Видео: тарифы, удержания и юнит-экономика селлера	комиссия м.видео: тарифы, удержания и юнит-экономика селлера	M4QR2U05991 || M4QR2U11513	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_54b4726394478547f32c / комиссия м видео тарифы удержания и юнит экономика селлера	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=60; words=7	M4Q-R2-B001
M4QR2Q00229	Компенсация на Wildberries: как проверить начисление, сумму и результат	компенсация на wildberries: как проверить начисление, сумму и результат	M4QR2U08528 || M4QR2U10010	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_13e012c8be41cd4eaa87 / компенсация на wildberries как проверить начисление сумму и результат	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=71; words=9	M4Q-R2-B001
M4QR2Q00230	Комплексная аналитика для увеличения прибыли на Wildberries и Ozon	комплексная аналитика для увеличения прибыли на wildberries и ozon	M4QR2U04861 || M4QR2U13702	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_b2684e53e56b3959c121 / комплексная аналитика для увеличения прибыли на wildberries и ozon	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=66; words=9	M4Q-R2-B001
M4QR2Q00231	Коннекторы Ozon, WB для Power BI, Data Lens, Google-таблиц. Получение отчётов по API и Claude code	коннекторы ozon, wb для power bi, data lens, google-таблиц. получение отчётов по api и claude code	M4QR2U08174	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_a88ceb9f1732e023b467 / коннекторы ozon wb для power bi data lens google таблиц получение отчётов по api и claude code	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=98; words=16	M4Q-R2-B001
M4QR2Q00232	Корректировки и перерасчёты Wildberries: как проверить правки за прошлые периоды	корректировки и перерасчёты wildberries: как проверить правки за прошлые периоды	M4QR2U09018 || M4QR2U11108	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_42df5c8410448774af25 / корректировки и перерасчёты wildberries как проверить правки за прошлые периоды	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=80; words=10	M4Q-R2-B001
M4QR2Q00233	Личный кабинет продавца Wildberries: что проверить для торговли и прибыли	личный кабинет продавца wildberries: что проверить для торговли и прибыли	M4QR2U08737 || M4QR2U14821	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_e1c7c75cdf62ee76eae1 / личный кабинет продавца wildberries что проверить для торговли и прибыли	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=73; words=10	M4Q-R2-B001
M4QR2Q00234	Лучшие нейросети для маркетплейсов: ТОП-7 ИИ для создания карточки товаров и описаний продукции	лучшие нейросети для маркетплейсов: топ-7 ии для создания карточки товаров и описаний продукции	M4QR2U08393 || M4QR2U11119	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_4330a14e30e5159452da / лучшие нейросети для маркетплейсов топ 7 ии для создания карточки товаров и описаний продукции	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=95; words=13	M4Q-R2-B001
M4QR2Q00235	Маржинальность на Wildberries и Ozon: новая экономика e-commerce и как продавцам сохранить прибыль	маржинальность на wildberries и ozon: новая экономика e-commerce и как продавцам сохранить прибыль	M4QR2U04618 || M4QR2U09732	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_072601de98be0508713f / маржинальность на wildberries и ozon новая экономика e commerce и как продавцам сохранить прибыль	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=98; words=13	M4Q-R2-B001
M4QR2Q00236	маржинальность на маркетплейсах	маржинальность на маркетплейсах	M4QR2U01018	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:TESTED_SEED=111	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=31; words=3	M4Q-R2-B001
M4QR2Q00237	маржинальность на маркетплейсах это	маржинальность на маркетплейсах это	M4QR2U01021	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=14	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=35; words=4	M4Q-R2-B001
M4QR2Q00238	маржинальность товара на маркетплейсе	маржинальность товара на маркетплейсе	M4QR2U01019	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=33	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=37; words=4	M4Q-R2-B001
M4QR2Q00239	Маржинальность товара на маркетплейсе: как ее рассчитать и не запутаться в терминах	маржинальность товара на маркетплейсе: как ее рассчитать и не запутаться в терминах	M4QR2U04617 || M4QR2U10703	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_325c21dbd15d79f69ddd / маржинальность товара на маркетплейсе как ее рассчитать и не запутаться в терминах	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=83; words=12	M4Q-R2-B001
M4QR2Q00240	Маржинальность товаров для Wildberries	маржинальность товаров для wildberries	M4QR2U02029	M4C_CANDIDATE	OZON_WB_OR_MARKETPLACE	CG_4294202257028af5e983 / reporting_finance	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=38; words=4	M4Q-R2-B001
M4QR2Q00241	маркетплейс аналитика wildberries	маркетплейс аналитика wildberries	M4QR2U00662	M2R	WILDBERRIES	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=103	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=33; words=3	M4Q-R2-B001
M4QR2Q00242	маркетплейс гуру аналитика	маркетплейс гуру аналитика	M4QR2U00668	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=77	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=26; words=3	M4Q-R2-B001
M4QR2Q00243	маркетплейсы аналитика товаров	маркетплейсы аналитика товаров	M4QR2U00657	M2R	GENERIC_MARKETPLACE	F3	M2R_OBSERVED_WORDSTAT:DIRECT_RESULT=154	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=30; words=3	M4Q-R2-B001
M4QR2Q00244	Маркетплейсы против офлайн-ритейла: почему книжные магазины теряют выручку и как бизнесу адаптироваться	маркетплейсы против офлайн-ритейла: почему книжные магазины теряют выручку и как бизнесу адаптироваться	M4QR2U06031 || M4QR2U12083	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_6cf14fa5e1df057607f2 / маркетплейсы против офлайн ритейла почему книжные магазины теряют выручку и как бизнесу адаптироваться	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=103; words=12	M4Q-R2-B001
M4QR2Q00245	Минимальная цена на Wildberries: как настроить без потери прибыли	минимальная цена на wildberries: как настроить без потери прибыли	M4QR2U09036 || M4QR2U14283	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_cbab09eda2a5c5c45934 / минимальная цена на wildberries как настроить без потери прибыли	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=65; words=9	M4Q-R2-B001
M4QR2Q00246	Настройка внутренней рекламы Ozon, WB «по уму». Научим контролирорвать кабинет с Claude Code	настройка внутренней рекламы ozon, wb «по уму». научим контролирорвать кабинет с claude code	M4QR2U08189 || M4QR2U10144	M4C_CANDIDATE || M4C_M6_GROUP	OZON_WB_OR_MARKETPLACE	CG_193d17931c1f76ebe263 / настройка внутренней рекламы ozon wb по уму научим контролирорвать кабинет с claude code	NO_M2R_EXACT_PHRASE_DEMAND_EVIDENCE; M4C_TOPIC_IS_NOT_DEMAND	NO_EXACT_M3_CONTROL	Does any of 60 authorized competitors rank for this exact observed query in current Yandex top-100; at which rank and ranking URL?	M4Q_KNOWN_QUERY_60_COMPETITOR_VISIBILITY_AND_M4C_M6_ROUTE_RECONCILIATION	SEARCH_TYPE_RU	225	0	100	GROUP_MODE_FLAT	1	FAMILY_MODE_MODERATE	FIX_TYPO_MODE_OFF	RELEVANCE_DESCENDING	PASS; chars=92; words=13	M4Q-R2-B001
